target,treatment,well,on_buscar_scores,off_buscar_scores,is_reference_distance,iteration
healthy_DMSO,healthy-drug_x,E09,1.1713562669551278,0.37037037037037035,false,12
healthy_DMSO,healthy-drug_x,C03,0.9420374737905991,0.35185185185185186,false,12
healthy_DMSO,failing-TGFRi,B10,0.8836137349966181,0.24074074074074073,false,12
healthy_DMSO,healthy-drug_x,E06,1.0966280298761102,0.5740740740740741,false,12
healthy_DMSO,failing-TGFRi,B04,0.9126216888261737,0.05555555555555555,false,12
healthy_DMSO,healthy-drug_x,C06,0.9258614353862471,0.24074074074074073,false,12
healthy_DMSO,failing-drug_x,D03,0.9787810284859437,0.5,false,12
healthy_DMSO,failing-TGFRi,B07,0.9604111571923454,0.3148148148148148,false,12
healthy_DMSO,failing-TGFRi,D04,0.9628615232458975,0.3888888888888889,false,12
healthy_DMSO,healthy-drug_x,E03,1.0869491307368357,0.5925925925925926,false,12
healthy_DMSO,failing-TGFRi,D07,1.0997905070965865,0.42592592592592593,false,12
healthy_DMSO,failing-TGFRi,D10,0.9434071536021774,0.25925925925925924,false,12
healthy_DMSO,failing-drug_x,D09,0.998425111441537,0.5882352941176471,false,13
healthy_DMSO,healthy-TGFRi,C07,0.7756512975289392,0.11764705882352941,false,13
healthy_DMSO,healthy-TGFRi,E10,0.8141422041480879,0.47058823529411764,false,13
healthy_DMSO,healthy-drug_x,C09,0.9304238193441016,0.3333333333333333,false,13
healthy_DMSO,failing-drug_x,B09,0.9780453651338487,0.35294117647058826,false,13
healthy_DMSO,healthy-TGFRi,C04,0.7909281971200155,0.09803921568627451,false,13
healthy_DMSO,failing-drug_x,B06,0.9522757591022865,0.37254901960784315,false,13
healthy_DMSO,healthy-drug_x,E06,1.0783602604318931,0.5686274509803921,false,13
healthy_DMSO,failing-TGFRi,D04,0.9491340136269897,0.39215686274509803,false,13
healthy_DMSO,failing-drug_x,B03,0.9441377797980777,0.45098039215686275,false,13
healthy_DMSO,failing-TGFRi,B04,0.8986033017747512,0.0196078431372549,false,13
healthy_DMSO,healthy-TGFRi,C10,0.7686414383564552,0.1568627450980392,false,13
healthy_DMSO,failing-drug_x,D06,0.9661965831413668,0.45098039215686275,false,13
healthy_DMSO,failing-TGFRi,B07,0.9466173423953133,0.23529411764705882,false,13
healthy_DMSO,healthy-drug_x,C06,0.9114431522615366,0.19607843137254902,false,13
healthy_DMSO,healthy-drug_x,E09,1.1513446788000956,0.35294117647058826,false,13
healthy_DMSO,failing-TGFRi,B10,0.8709449879099311,0.21568627450980393,false,13
healthy_DMSO,healthy-drug_x,C03,0.9273571273169059,0.23529411764705882,false,13
healthy_DMSO,healthy-TGFRi,E04,0.9268351369554861,0.0,false,13
healthy_DMSO,healthy-drug_x,E03,1.0686472556616506,0.5098039215686274,false,13
healthy_DMSO,failing-TGFRi,D10,0.9294782305685493,0.19607843137254902,false,13
healthy_DMSO,healthy-TGFRi,E07,0.8822258595591649,0.0,false,13
healthy_DMSO,failing-TGFRi,D07,1.0835293946903142,0.37254901960784315,false,13
healthy_DMSO,failing-drug_x,D03,0.9623033177253845,0.47058823529411764,false,13
healthy_DMSO,,,0.9999999999999999,0.0,true,13
healthy_DMSO,healthy-TGFRi,C07,0.7789669019879166,0.21568627450980393,false,14
healthy_DMSO,healthy-TGFRi,E07,0.8852541189502975,0.0196078431372549,false,14
healthy_DMSO,failing-TGFRi,D10,0.9339405952248849,0.37254901960784315,false,14
healthy_DMSO,healthy-drug_x,C06,0.9151894015917408,0.29411764705882354,false,14
healthy_DMSO,failing-TGFRi,D04,0.9540817926556063,0.43137254901960786,false,14
healthy_DMSO,failing-TGFRi,D07,1.0898163091689985,0.45098039215686275,false,14
healthy_DMSO,failing-TGFRi,B04,0.9015133078747455,0.0784313725490196,false,14
healthy_DMSO,healthy-TGFRi,C04,0.7949646388204166,0.1568627450980392,false,14
healthy_DMSO,healthy-drug_x,E03,1.073885116628528,0.5294117647058824,false,14
healthy_DMSO,failing-drug_x,B06,0.9540947628677457,0.47058823529411764,false,14
healthy_DMSO,healthy-TGFRi,C10,0.7725549169675593,0.21568627450980393,false,14
healthy_DMSO,,,1.0,0.0,true,14
healthy_DMSO,healthy-TGFRi,E04,0.93176388967159,0.0,false,14
healthy_DMSO,failing-drug_x,B09,0.9797710515604193,0.45098039215686275,false,14
healthy_DMSO,healthy-drug_x,E09,1.1565788328372475,0.37254901960784315,false,14
healthy_DMSO,failing-drug_x,B03,0.9458031969354469,0.5686274509803921,false,14
healthy_DMSO,healthy-drug_x,C09,0.9346101270793417,0.3333333333333333,false,14
healthy_DMSO,failing-TGFRi,B10,0.8760656546498335,0.3333333333333333,false,14
healthy_DMSO,healthy-TGFRi,E10,0.8189779893356132,0.39215686274509803,false,14
healthy_DMSO,healthy-drug_x,E06,1.0842721082842914,0.5490196078431373,false,14
healthy_DMSO,failing-drug_x,D09,1.003281069882047,0.6274509803921569,false,14
healthy_DMSO,failing-TGFRi,B07,0.9521734436899297,0.2549019607843137,false,14
healthy_DMSO,failing-drug_x,D06,0.9713053938469208,0.5098039215686274,false,14
healthy_DMSO,healthy-drug_x,C03,0.9313296674653786,0.35294117647058826,false,14
healthy_DMSO,failing-drug_x,D03,0.9646307979218006,0.6078431372549019,false,14
healthy_DMSO,healthy-drug_x,C06,0.9071608086490381,0.24,false,15
healthy_DMSO,failing-TGFRi,B04,0.8933272940133149,0.06,false,15
healthy_DMSO,healthy-TGFRi,C07,0.7723793997318301,0.1,false,15
healthy_DMSO,failing-TGFRi,D10,0.925005063674598,0.26,false,15
healthy_DMSO,failing-drug_x,D06,0.9633238816767227,0.44,false,15
healthy_DMSO,healthy-TGFRi,E04,0.9227334371946475,0.0,false,15
healthy_DMSO,failing-TGFRi,D07,1.0793504703640349,0.38,false,15
healthy_DMSO,healthy-TGFRi,E10,0.8118056225135007,0.38,false,15
healthy_DMSO,failing-TGFRi,B07,0.9428011568357038,0.22,false,15
healthy_DMSO,failing-drug_x,B06,0.946691649706639,0.4,false,15
healthy_DMSO,healthy-TGFRi,C04,0.7881554495382709,0.08,false,15
healthy_DMSO,failing-drug_x,B09,0.9727712612439162,0.38,false,15
healthy_DMSO,failing-TGFRi,D04,0.9444496982612584,0.34,false,15
healthy_DMSO,healthy-TGFRi,C10,0.7655893729582681,0.06,false,15
healthy_DMSO,healthy-TGFRi,E07,0.8768240253704327,0.02,false,15
healthy_DMSO,failing-drug_x,D03,0.9567804311189996,0.5,false,15
healthy_DMSO,failing-TGFRi,B10,0.8679780764682918,0.2,false,15
healthy_DMSO,,,0.9999999999999999,0.0,true,15
healthy_DMSO,failing-drug_x,B03,0.9380101859036682,0.48,false,15
healthy_DMSO,failing-drug_x,D09,0.994163364318421,0.6,false,15
healthy_DMSO,healthy-drug_x,C09,0.9263870670847317,0.32,false,15
healthy_DMSO,healthy-drug_x,C03,0.922750344396935,0.32,false,15
healthy_DMSO,healthy-drug_x,E03,1.0638339667538816,0.52,false,15
healthy_DMSO,healthy-drug_x,E06,1.0739936412668412,0.56,false,15
healthy_DMSO,healthy-drug_x,E09,1.1456445618227782,0.36,false,15
healthy_DMSO,failing-TGFRi,B10,0.8547141836672233,0.21052631578947367,false,16
healthy_DMSO,healthy-TGFRi,C07,0.7605404158402034,0.12280701754385964,false,16
healthy_DMSO,healthy-TGFRi,C10,0.7546556946888674,0.19298245614035087,false,16
healthy_DMSO,failing-drug_x,B09,0.9623591774544225,0.38596491228070173,false,16
healthy_DMSO,failing-TGFRi,B07,0.9290401124004463,0.21052631578947367,false,16
healthy_DMSO,failing-drug_x,D06,0.9486852255012309,0.47368421052631576,false,16
healthy_DMSO,healthy-TGFRi,C04,0.7756429775994806,0.14035087719298245,false,16
healthy_DMSO,healthy-drug_x,E09,1.1340643969238415,0.38596491228070173,false,16
healthy_DMSO,healthy-TGFRi,E10,0.8002173263683808,0.42105263157894735,false,16
healthy_DMSO,healthy-TGFRi,E07,0.8671771017359262,0.0,false,16
healthy_DMSO,healthy-drug_x,C09,0.9138229056470769,0.3333333333333333,false,16
healthy_DMSO,failing-TGFRi,D10,0.9124061339278786,0.2807017543859649,false,16
healthy_DMSO,failing-drug_x,D03,0.9448815299124983,0.543859649122807,false,16
healthy_DMSO,healthy-drug_x,C06,0.8957487158882246,0.22807017543859648,false,16
healthy_DMSO,healthy-drug_x,E06,1.0621380344828084,0.543859649122807,false,16
healthy_DMSO,failing-drug_x,B06,0.9356765594328912,0.43859649122807015,false,16
healthy_DMSO,failing-TGFRi,D04,0.9322446022601747,0.3684210526315789,false,16
healthy_DMSO,failing-drug_x,B03,0.9285099671571795,0.49122807017543857,false,16
healthy_DMSO,healthy-drug_x,E03,1.0523673420920352,0.5789473684210527,false,16
healthy_DMSO,failing-TGFRi,B04,0.8820013448719931,0.10526315789473684,false,16
healthy_DMSO,failing-TGFRi,D07,1.0660899943915412,0.3684210526315789,false,16
healthy_DMSO,,,0.9999999999999999,0.0,true,16
healthy_DMSO,healthy-drug_x,C03,0.9124240634651537,0.22807017543859648,false,16
healthy_DMSO,healthy-TGFRi,E04,0.913023899866527,0.0,false,16
healthy_DMSO,failing-drug_x,D09,0.9808059318968311,0.5964912280701754,false,16
healthy_DMSO,healthy-TGFRi,C04,0.7842781457036718,0.11666666666666667,false,17
healthy_DMSO,failing-TGFRi,D04,0.9438851667070776,0.4,false,17
healthy_DMSO,failing-TGFRi,D10,0.9237109143253537,0.2833333333333333,false,17
healthy_DMSO,failing-drug_x,D03,0.9570104477920133,0.48333333333333334,false,17
healthy_DMSO,failing-TGFRi,B04,0.8922419231369648,0.05,false,17
healthy_DMSO,healthy-drug_x,E09,1.1489275355889332,0.35,false,17
healthy_DMSO,healthy-drug_x,C06,0.9061354398462306,0.21666666666666667,false,17
healthy_DMSO,failing-drug_x,B03,0.9375209880289851,0.43333333333333335,false,17
healthy_DMSO,failing-TGFRi,D07,1.0794320670835038,0.4166666666666667,false,17
healthy_DMSO,failing-TGFRi,B10,0.8651037351970358,0.18333333333333332,false,17
healthy_DMSO,failing-drug_x,B06,0.9449680766334422,0.4,false,17
healthy_DMSO,healthy-TGFRi,C07,0.7688622639600571,0.15,false,17
healthy_DMSO,healthy-drug_x,C03,0.9219042630953416,0.3,false,17
healthy_DMSO,healthy-TGFRi,E07,0.8761855793009871,0.0,false,17
healthy_DMSO,healthy-drug_x,E03,1.064708594272032,0.4666666666666667,false,17
healthy_DMSO,,,1.0,0.0,true,17
healthy_DMSO,healthy-drug_x,E06,1.074265933871659,0.5166666666666667,false,17
healthy_DMSO,failing-drug_x,B09,0.9712842817939679,0.4,false,17
healthy_DMSO,healthy-drug_x,C09,0.9260290672324396,0.2833333333333333,false,17
healthy_DMSO,failing-drug_x,D06,0.9623390832868713,0.4666666666666667,false,17
healthy_DMSO,failing-drug_x,D09,0.9945608220828324,0.5833333333333334,false,17
healthy_DMSO,healthy-TGFRi,E10,0.8076723773212354,0.45,false,17
healthy_DMSO,failing-TGFRi,B07,0.9409731036222954,0.23333333333333334,false,17
healthy_DMSO,healthy-TGFRi,C10,0.76231454208654,0.18333333333333332,false,17
healthy_DMSO,healthy-TGFRi,E04,0.9228809460576927,0.0,false,17
healthy_DMSO,,,0.9999999999999999,0.0,true,18
healthy_DMSO,failing-drug_x,B06,0.9421253710408335,0.43859649122807015,false,18
healthy_DMSO,failing-drug_x,B03,0.9342923837655652,0.49122807017543857,false,18
healthy_DMSO,healthy-drug_x,C06,0.9024404238340046,0.2982456140350877,false,18
healthy_DMSO,healthy-TGFRi,E04,0.9205042682218124,0.0,false,18
healthy_DMSO,healthy-drug_x,E09,1.1426805345224063,0.3333333333333333,false,18
healthy_DMSO,healthy-TGFRi,E10,0.8064526043614304,0.3157894736842105,false,18
healthy_DMSO,failing-TGFRi,D07,1.0740847895361887,0.43859649122807015,false,18
healthy_DMSO,failing-drug_x,D06,0.9576317207073819,0.47368421052631576,false,18
healthy_DMSO,failing-TGFRi,B10,0.8615686784959458,0.3508771929824561,false,18
healthy_DMSO,healthy-TGFRi,E07,0.8726689599448911,0.0,false,18
healthy_DMSO,failing-TGFRi,D04,0.9393152003801483,0.45614035087719296,false,18
healthy_DMSO,healthy-TGFRi,C07,0.7657375301126637,0.15789473684210525,false,18
healthy_DMSO,healthy-TGFRi,C10,0.7604443814793308,0.19298245614035087,false,18
healthy_DMSO,failing-TGFRi,D10,0.919271578523614,0.3333333333333333,false,18
healthy_DMSO,failing-drug_x,D09,0.9898962283170439,0.6140350877192983,false,18
healthy_DMSO,healthy-TGFRi,C04,0.7805918871150046,0.17543859649122806,false,18
healthy_DMSO,healthy-drug_x,C09,0.9225095042638777,0.38596491228070173,false,18
healthy_DMSO,healthy-drug_x,E03,1.0596239586761569,0.5263157894736842,false,18
healthy_DMSO,failing-drug_x,B09,0.9687696650730767,0.43859649122807015,false,18
healthy_DMSO,failing-TGFRi,B04,0.8885110118931933,0.07017543859649122,false,18
healthy_DMSO,failing-drug_x,D03,0.9528970348000354,0.5614035087719298,false,18
healthy_DMSO,healthy-drug_x,E06,1.0685353687419146,0.6140350877192983,false,18
healthy_DMSO,healthy-drug_x,C03,0.918578860595349,0.3508771929824561,false,18
healthy_DMSO,failing-TGFRi,B07,0.9366057450352501,0.2982456140350877,false,18
healthy_DMSO,failing-TGFRi,B07,0.9529994236526553,0.24074074074074073,false,19
healthy_DMSO,failing-TGFRi,D10,0.934757702835216,0.2777777777777778,false,19
healthy_DMSO,healthy-TGFRi,E04,0.9320024944771932,0.0,false,19
healthy_DMSO,failing-drug_x,D03,0.9681821807541626,0.5740740740740741,false,19
healthy_DMSO,failing-TGFRi,D07,1.0918526402023254,0.4074074074074074,false,19
healthy_DMSO,failing-TGFRi,D04,0.9556043037788093,0.37037037037037035,false,19
healthy_DMSO,healthy-drug_x,C06,0.9176106066900597,0.2962962962962963,false,19
healthy_DMSO,failing-drug_x,B09,0.984141473560178,0.3888888888888889,false,19
healthy_DMSO,failing-TGFRi,B04,0.904125182877336,0.0,false,19
healthy_DMSO,healthy-drug_x,E09,1.1593877518814515,0.35185185185185186,false,19
healthy_DMSO,healthy-TGFRi,C04,0.7953845881690366,0.14814814814814814,false,19
healthy_DMSO,healthy-TGFRi,C10,0.7732508707855922,0.12962962962962962,false,19
healthy_DMSO,healthy-drug_x,C03,0.9334027239945109,0.3148148148148148,false,19
healthy_DMSO,healthy-TGFRi,E07,0.8871456533786392,0.0,false,19
healthy_DMSO,healthy-TGFRi,C07,0.7797134253281264,0.2222222222222222,false,19
healthy_DMSO,healthy-TGFRi,E10,0.819670443918137,0.35185185185185186,false,19
healthy_DMSO,failing-drug_x,B03,0.9502794147914393,0.5,false,19
healthy_DMSO,healthy-drug_x,C09,0.936505625255088,0.37037037037037035,false,19
healthy_DMSO,failing-drug_x,B06,0.9567643903149186,0.42592592592592593,false,19
healthy_DMSO,,,1.0,0.0,true,19
healthy_DMSO,failing-TGFRi,B10,0.876694194734068,0.18518518518518517,false,19
healthy_DMSO,healthy-drug_x,E06,1.086074834092789,0.5370370370370371,false,19
healthy_DMSO,failing-drug_x,D06,0.9734094204860344,0.48148148148148145,false,19
healthy_DMSO,failing-drug_x,D09,1.0053569286437811,0.6296296296296297,false,19
healthy_DMSO,healthy-drug_x,E03,1.0758254623736623,0.5185185185185185,false,19
healthy_DMSO,healthy-drug_x,E03,1.0706437661263104,0.5208333333333334,false,20
healthy_DMSO,failing-TGFRi,B10,0.8734284627091493,0.22916666666666666,false,20
healthy_DMSO,healthy-TGFRi,C10,0.770580808709671,0.16666666666666666,false,20
healthy_DMSO,healthy-TGFRi,C07,0.7771620979284409,0.10416666666666667,false,20
healthy_DMSO,failing-TGFRi,D04,0.9505847484635259,0.2916666666666667,false,20
healthy_DMSO,failing-drug_x,D06,0.9670784744951919,0.4583333333333333,false,20
healthy_DMSO,failing-TGFRi,D07,1.085228855306073,0.375,false,20
healthy_DMSO,healthy-TGFRi,C04,0.792381669774539,0.10416666666666667,false,20
healthy_DMSO,healthy-drug_x,C09,0.9316903120738801,0.3333333333333333,false,20
healthy_DMSO,healthy-drug_x,C06,0.912608208497123,0.25,false,20
healthy_DMSO,failing-drug_x,B06,0.9537504488418983,0.4166666666666667,false,20
healthy_DMSO,healthy-drug_x,E06,1.0803122954904518,0.5416666666666666,false,20
healthy_DMSO,healthy-TGFRi,E07,0.8843832507389885,0.0,false,20
healthy_DMSO,failing-drug_x,D09,0.9993132097507784,0.6041666666666666,false,20
healthy_DMSO,failing-TGFRi,D10,0.9304718165012185,0.3125,false,20
healthy_DMSO,failing-TGFRi,B04,0.9006079122456316,0.0625,false,20
healthy_DMSO,healthy-drug_x,C03,0.9285563572627086,0.3125,false,20
healthy_DMSO,failing-drug_x,D03,0.9634541375219924,0.5,false,20
healthy_DMSO,healthy-TGFRi,E10,0.8168943012121106,0.3958333333333333,false,20
healthy_DMSO,failing-TGFRi,B07,0.9486618166514476,0.22916666666666666,false,20
healthy_DMSO,failing-drug_x,B03,0.9457566622564911,0.4583333333333333,false,20
healthy_DMSO,healthy-drug_x,E09,1.1520623670889032,0.3541666666666667,false,20
healthy_DMSO,,,1.0,0.0,true,20
healthy_DMSO,healthy-TGFRi,E04,0.9286234049210592,0.0,false,20
healthy_DMSO,failing-drug_x,B09,0.9803473216785205,0.3958333333333333,false,20
healthy_DMSO,failing-drug_x,B09,0.9805089347637651,0.40384615384615385,false,21
healthy_DMSO,failing-TGFRi,D04,0.9512916137964451,0.3076923076923077,false,21
healthy_DMSO,failing-drug_x,D03,0.9641364524452939,0.5,false,21
healthy_DMSO,healthy-TGFRi,E04,0.9302109928816872,0.0,false,21
healthy_DMSO,failing-drug_x,D06,0.9676838761058442,0.4807692307692308,false,21
healthy_DMSO,failing-TGFRi,B10,0.8731265769243985,0.21153846153846154,false,21
healthy_DMSO,failing-drug_x,B06,0.9540869271954391,0.38461538461538464,false,21
healthy_DMSO,healthy-TGFRi,E07,0.8858828870761103,0.0,false,21
healthy_DMSO,healthy-TGFRi,C04,0.7927867905899999,0.1346153846153846,false,21
healthy_DMSO,failing-TGFRi,B07,0.9487235386846069,0.23076923076923078,false,21
healthy_DMSO,healthy-TGFRi,C10,0.770857626845962,0.15384615384615385,false,21
healthy_DMSO,,,1.0,0.0,true,21
healthy_DMSO,healthy-drug_x,E06,1.0807608945696834,0.5769230769230769,false,21
healthy_DMSO,failing-TGFRi,D10,0.9316904354317116,0.25,false,21
healthy_DMSO,healthy-drug_x,E03,1.0716779918265669,0.5192307692307693,false,21
healthy_DMSO,healthy-drug_x,E09,1.1546756445687651,0.40384615384615385,false,21
healthy_DMSO,failing-TGFRi,D07,1.0863763452297481,0.36538461538461536,false,21
healthy_DMSO,healthy-TGFRi,C07,0.7773634451540395,0.21153846153846154,false,21
healthy_DMSO,healthy-drug_x,C09,0.9325681555328154,0.3076923076923077,false,21
healthy_DMSO,failing-drug_x,D09,0.9999838005001793,0.5961538461538461,false,21
healthy_DMSO,healthy-drug_x,C03,0.9296048201758387,0.3076923076923077,false,21
healthy_DMSO,healthy-drug_x,C06,0.9132462440661493,0.23076923076923078,false,21
healthy_DMSO,failing-TGFRi,B04,0.9011737289005921,0.057692307692307696,false,21
healthy_DMSO,failing-drug_x,B03,0.9458971053399702,0.4807692307692308,false,21
healthy_DMSO,healthy-TGFRi,E10,0.8171883054367163,0.4230769230769231,false,21
healthy_DMSO,healthy-drug_x,E09,1.1689322588280537,0.3090909090909091,false,22
healthy_DMSO,failing-TGFRi,B04,0.9080677941484357,0.07272727272727272,false,22
healthy_DMSO,healthy-TGFRi,E07,0.8908997924352631,0.0,false,22
healthy_DMSO,,,0.9999999999999999,0.0,true,22
healthy_DMSO,healthy-TGFRi,C04,0.7970340308157662,0.07272727272727272,false,22
healthy_DMSO,healthy-drug_x,C06,0.9218121074807678,0.2909090909090909,false,22
healthy_DMSO,failing-drug_x,D09,1.0124518246385328,0.5818181818181818,false,22
healthy_DMSO,failing-drug_x,B09,0.9903907596393461,0.41818181818181815,false,22
healthy_DMSO,failing-drug_x,B03,0.9562126379079455,0.4727272727272727,false,22
healthy_DMSO,failing-TGFRi,B07,0.9538740503490961,0.21818181818181817,false,22
healthy_DMSO,healthy-TGFRi,C10,0.7760964424623684,0.05454545454545454,false,22
healthy_DMSO,failing-drug_x,D03,0.9749455225448036,0.5454545454545454,false,22
healthy_DMSO,failing-drug_x,D06,0.9802219812218832,0.509090909090909,false,22
healthy_DMSO,failing-TGFRi,B10,0.878029942486894,0.2545454545454545,false,22
healthy_DMSO,failing-TGFRi,D10,0.9381180834246658,0.2545454545454545,false,22
healthy_DMSO,healthy-drug_x,E06,1.0935624426735049,0.509090909090909,false,22
healthy_DMSO,failing-drug_x,B06,0.9644053969556459,0.43636363636363634,false,22
healthy_DMSO,healthy-TGFRi,C07,0.7804679098153637,0.10909090909090909,false,22
healthy_DMSO,failing-TGFRi,D07,1.0946997523144222,0.43636363636363634,false,22
healthy_DMSO,healthy-drug_x,C03,0.9385165463600859,0.23636363636363636,false,22
healthy_DMSO,failing-TGFRi,D04,0.9568217644817048,0.2909090909090909,false,22
healthy_DMSO,healthy-drug_x,E03,1.0834350227572518,0.5272727272727272,false,22
healthy_DMSO,healthy-TGFRi,E10,0.8246324949985824,0.36363636363636365,false,22
healthy_DMSO,healthy-TGFRi,E04,0.9364042224999634,0.0,false,22
healthy_DMSO,healthy-drug_x,C09,0.9425704818815265,0.34545454545454546,false,22
healthy_DMSO,healthy-drug_x,C09,0.9355532229197883,0.24489795918367346,false,23
healthy_DMSO,healthy-TGFRi,E04,0.9318907846059277,0.0,false,23
healthy_DMSO,healthy-TGFRi,C07,0.7808087462052958,0.08163265306122448,false,23
healthy_DMSO,healthy-TGFRi,E10,0.8197380748377765,0.4489795918367347,false,23
healthy_DMSO,failing-drug_x,B03,0.9484391884018484,0.4489795918367347,false,23
healthy_DMSO,failing-TGFRi,B07,0.9515303684834595,0.1836734693877551,false,23
healthy_DMSO,failing-drug_x,B06,0.9565152309341596,0.40816326530612246,false,23
healthy_DMSO,failing-TGFRi,B04,0.9036679734828795,0.04081632653061224,false,23
healthy_DMSO,,,1.0,0.0,true,23
healthy_DMSO,failing-TGFRi,D04,0.9536269010154561,0.32653061224489793,false,23
healthy_DMSO,healthy-drug_x,C03,0.9319846754933256,0.30612244897959184,false,23
healthy_DMSO,failing-drug_x,D03,0.9667176512354974,0.4897959183673469,false,23
healthy_DMSO,healthy-drug_x,E09,1.15721898857592,0.3673469387755102,false,23
healthy_DMSO,failing-drug_x,D09,1.0042795678013434,0.6122448979591837,false,23
healthy_DMSO,healthy-TGFRi,E07,0.8865869308040527,0.0,false,23
healthy_DMSO,failing-TGFRi,B10,0.8763098050871404,0.16326530612244897,false,23
healthy_DMSO,healthy-drug_x,E03,1.07401606473927,0.5306122448979592,false,23
healthy_DMSO,healthy-drug_x,C06,0.9168546400065146,0.22448979591836735,false,23
healthy_DMSO,healthy-TGFRi,C04,0.7965826135111452,0.08163265306122448,false,23
healthy_DMSO,healthy-drug_x,E06,1.0835226116574297,0.5306122448979592,false,23
healthy_DMSO,healthy-TGFRi,C10,0.7735389580756094,0.16326530612244897,false,23
healthy_DMSO,failing-drug_x,B09,0.9826946201439252,0.3673469387755102,false,23
healthy_DMSO,failing-drug_x,D06,0.9729274641338264,0.4489795918367347,false,23
healthy_DMSO,failing-TGFRi,D07,1.0896903978464978,0.3877551020408163,false,23
healthy_DMSO,failing-TGFRi,D10,0.9346203003688115,0.24489795918367346,false,23
healthy_DMSO,failing-drug_x,D09,0.9941559733958616,0.6078431372549019,false,24
healthy_DMSO,healthy-TGFRi,C10,0.7663463174237758,0.19607843137254902,false,24
healthy_DMSO,failing-drug_x,B09,0.9744657781995555,0.39215686274509803,false,24
healthy_DMSO,healthy-TGFRi,E04,0.9243695836288094,0.0,false,24
healthy_DMSO,healthy-drug_x,C09,0.9264891749934043,0.3333333333333333,false,24
healthy_DMSO,healthy-TGFRi,E10,0.8128973995704702,0.43137254901960786,false,24
healthy_DMSO,healthy-drug_x,C03,0.9232870824446097,0.37254901960784315,false,24
healthy_DMSO,healthy-drug_x,E03,1.0639834021807661,0.6078431372549019,false,24
healthy_DMSO,failing-TGFRi,D04,0.9450288156876239,0.39215686274509803,false,24
healthy_DMSO,failing-drug_x,D03,0.9577926345945383,0.5686274509803921,false,24
healthy_DMSO,failing-TGFRi,D07,1.0796915354096661,0.43137254901960786,false,24
healthy_DMSO,failing-TGFRi,D10,0.9254668146000098,0.27450980392156865,false,24
healthy_DMSO,healthy-TGFRi,E07,0.8788886746622355,0.0,false,24
healthy_DMSO,healthy-drug_x,E09,1.1453440723445478,0.45098039215686275,false,24
healthy_DMSO,failing-drug_x,D06,0.962538110007979,0.49019607843137253,false,24
healthy_DMSO,healthy-drug_x,C06,0.9081844199973198,0.2549019607843137,false,24
healthy_DMSO,failing-TGFRi,B10,0.8678135553205456,0.19607843137254902,false,24
healthy_DMSO,healthy-drug_x,E06,1.0725530920418689,0.6078431372549019,false,24
healthy_DMSO,healthy-TGFRi,C04,0.7882780503117713,0.1568627450980392,false,24
healthy_DMSO,failing-drug_x,B03,0.9399588800276775,0.5098039215686274,false,24
healthy_DMSO,failing-TGFRi,B04,0.8955033401751343,0.058823529411764705,false,24
healthy_DMSO,failing-TGFRi,B07,0.9430170502344406,0.19607843137254902,false,24
healthy_DMSO,healthy-TGFRi,C07,0.772571996666992,0.11764705882352941,false,24
