target,treatment,well,on_buscar_scores,off_buscar_scores,is_reference_distance,iteration
healthy_DMSO,failing-drug_x,B06,0.9481348779916355,0.4117647058823529,false,24
healthy_DMSO,,,1.0,0.0,true,24
healthy_DMSO,healthy-TGFRi,C10,0.7701701409560759,0.18867924528301888,false,25
healthy_DMSO,healthy-drug_x,C06,0.912388759783292,0.3018867924528302,false,25
healthy_DMSO,healthy-TGFRi,C04,0.7929210626894478,0.07547169811320754,false,25
healthy_DMSO,healthy-drug_x,E06,1.080839676318529,0.5094339622641509,false,25
healthy_DMSO,healthy-drug_x,C03,0.9284302108413227,0.33962264150943394,false,25
healthy_DMSO,failing-drug_x,D03,0.963996879920349,0.5471698113207547,false,25
healthy_DMSO,failing-TGFRi,D10,0.9318965256040698,0.20754716981132076,false,25
healthy_DMSO,failing-drug_x,B03,0.9458112075116036,0.4716981132075472,false,25
healthy_DMSO,healthy-TGFRi,E07,0.8831034066664234,0.0,false,25
healthy_DMSO,healthy-drug_x,E03,1.069834294209233,0.5849056603773585,false,25
healthy_DMSO,failing-TGFRi,B10,0.8728464795018066,0.18867924528301888,false,25
healthy_DMSO,healthy-TGFRi,C07,0.7764452550979766,0.09433962264150944,false,25
healthy_DMSO,failing-TGFRi,B04,0.9003039512891505,0.018867924528301886,false,25
healthy_DMSO,failing-drug_x,D06,0.9703110549818778,0.4528301886792453,false,25
healthy_DMSO,failing-drug_x,D09,1.0015068435900865,0.6226415094339622,false,25
healthy_DMSO,failing-TGFRi,D04,0.9506198662283778,0.3018867924528302,false,25
healthy_DMSO,failing-drug_x,B06,0.953000333959953,0.4339622641509434,false,25
healthy_DMSO,healthy-drug_x,C09,0.9317297053727251,0.3018867924528302,false,25
healthy_DMSO,healthy-TGFRi,E10,0.816171929090489,0.39622641509433965,false,25
healthy_DMSO,healthy-drug_x,E09,1.1536675891446628,0.39622641509433965,false,25
healthy_DMSO,,,1.0,0.0,true,25
healthy_DMSO,failing-drug_x,B09,0.9793890052152573,0.3584905660377358,false,25
healthy_DMSO,failing-TGFRi,D07,1.0873633414454285,0.3584905660377358,false,25
healthy_DMSO,healthy-TGFRi,E04,0.9287675886315009,0.0,false,25
healthy_DMSO,failing-TGFRi,B07,0.947737466745701,0.18867924528301888,false,25
healthy_DMSO,failing-TGFRi,B10,0.8691623088099554,0.3114754098360656,false,26
healthy_DMSO,failing-drug_x,B06,0.9501093825943366,0.5245901639344263,false,26
healthy_DMSO,failing-drug_x,B03,0.9425856715254181,0.5573770491803278,false,26
healthy_DMSO,failing-TGFRi,B07,0.9460373285170935,0.2786885245901639,false,26
healthy_DMSO,healthy-drug_x,C09,0.9300131728442743,0.3770491803278688,false,26
healthy_DMSO,healthy-drug_x,E03,1.0686085638617322,0.5245901639344263,false,26
healthy_DMSO,healthy-TGFRi,E07,0.8806251041977123,0.0,false,26
healthy_DMSO,failing-TGFRi,D07,1.085929391688183,0.4262295081967213,false,26
healthy_DMSO,failing-drug_x,D03,0.9614813412173453,0.6065573770491803,false,26
healthy_DMSO,healthy-TGFRi,E04,0.9242998278902834,0.0,false,26
healthy_DMSO,healthy-TGFRi,E10,0.8132954078529809,0.39344262295081966,false,26
healthy_DMSO,healthy-drug_x,C03,0.9250441141048192,0.39344262295081966,false,26
healthy_DMSO,failing-TGFRi,B04,0.896827990177857,0.04918032786885246,false,26
healthy_DMSO,failing-drug_x,D06,0.9664983589430576,0.5573770491803278,false,26
healthy_DMSO,healthy-TGFRi,C04,0.7882904802395521,0.08196721311475409,false,26
healthy_DMSO,healthy-TGFRi,C10,0.7660018158766386,0.22950819672131148,false,26
healthy_DMSO,,,1.0,0.0,true,26
healthy_DMSO,healthy-drug_x,E09,1.1531061555135305,0.4098360655737705,false,26
healthy_DMSO,healthy-drug_x,C06,0.9094796831020284,0.3442622950819672,false,26
healthy_DMSO,failing-drug_x,B09,0.9759828615394206,0.4426229508196721,false,26
healthy_DMSO,failing-drug_x,D09,0.9985471247510678,0.6065573770491803,false,26
healthy_DMSO,healthy-TGFRi,C07,0.7712917849736026,0.13114754098360656,false,26
healthy_DMSO,failing-TGFRi,D10,0.9289308702874546,0.3114754098360656,false,26
healthy_DMSO,failing-TGFRi,D04,0.9493667014314132,0.47540983606557374,false,26
healthy_DMSO,healthy-drug_x,E06,1.0784114484868308,0.5573770491803278,false,26
healthy_DMSO,healthy-TGFRi,E04,0.9299347364525871,0.0,false,27
healthy_DMSO,failing-TGFRi,B10,0.8767131508642491,0.2222222222222222,false,27
healthy_DMSO,failing-TGFRi,B04,0.9037449496689739,0.044444444444444446,false,27
healthy_DMSO,failing-drug_x,B03,0.9490026800666709,0.4666666666666667,false,27
healthy_DMSO,failing-drug_x,D09,1.0031279466355194,0.5555555555555556,false,27
healthy_DMSO,failing-drug_x,B06,0.957470109448359,0.28888888888888886,false,27
healthy_DMSO,healthy-drug_x,E06,1.0825877672142534,0.5333333333333333,false,27
healthy_DMSO,,,1.0,0.0,true,27
healthy_DMSO,healthy-TGFRi,C07,0.7795497983061233,0.08888888888888889,false,27
healthy_DMSO,failing-drug_x,D03,0.9667119013908767,0.4666666666666667,false,27
healthy_DMSO,healthy-drug_x,C09,0.9354865276095188,0.3333333333333333,false,27
healthy_DMSO,healthy-TGFRi,C10,0.7742865567713331,0.08888888888888889,false,27
healthy_DMSO,healthy-TGFRi,E10,0.8205959195698037,0.4666666666666667,false,27
healthy_DMSO,healthy-drug_x,E03,1.073084852251068,0.4666666666666667,false,27
healthy_DMSO,failing-TGFRi,D10,0.9346704768134727,0.2,false,27
healthy_DMSO,healthy-TGFRi,E07,0.8868954454268044,0.0,false,27
healthy_DMSO,failing-TGFRi,B07,0.9511067606136743,0.3111111111111111,false,27
healthy_DMSO,failing-TGFRi,D04,0.95401976920473,0.3111111111111111,false,27
healthy_DMSO,failing-TGFRi,D07,1.0873987914384882,0.4,false,27
healthy_DMSO,healthy-drug_x,C06,0.9154884060659901,0.28888888888888886,false,27
healthy_DMSO,failing-drug_x,B09,0.9832324148309736,0.35555555555555557,false,27
healthy_DMSO,failing-drug_x,D06,0.9727510235637746,0.4888888888888889,false,27
healthy_DMSO,healthy-drug_x,C03,0.931679129778746,0.3333333333333333,false,27
healthy_DMSO,healthy-drug_x,E09,1.1555174729109754,0.35555555555555557,false,27
healthy_DMSO,healthy-TGFRi,C04,0.7967081395474505,0.06666666666666667,false,27
healthy_DMSO,healthy-TGFRi,E07,0.8731839620668504,0.0,false,28
healthy_DMSO,failing-drug_x,D06,0.9589627491688887,0.4642857142857143,false,28
healthy_DMSO,failing-drug_x,D03,0.9535494348841667,0.48214285714285715,false,28
healthy_DMSO,failing-drug_x,D09,0.9901687321354157,0.5892857142857143,false,28
healthy_DMSO,healthy-TGFRi,C07,0.766291347272573,0.10714285714285714,false,28
healthy_DMSO,healthy-drug_x,E03,1.0581222492529339,0.5892857142857143,false,28
healthy_DMSO,,,0.9999999999999999,0.0,true,28
healthy_DMSO,healthy-drug_x,E09,1.1414260248086945,0.44642857142857145,false,28
healthy_DMSO,healthy-drug_x,E06,1.0696098988742353,0.5535714285714286,false,28
healthy_DMSO,failing-drug_x,B03,0.9354385089818128,0.48214285714285715,false,28
healthy_DMSO,healthy-drug_x,C09,0.9221267392599123,0.3392857142857143,false,28
healthy_DMSO,failing-TGFRi,D04,0.9409036692265581,0.35714285714285715,false,28
healthy_DMSO,healthy-TGFRi,E04,0.9164627439941025,0.0,false,28
healthy_DMSO,failing-drug_x,B09,0.9688230652320261,0.39285714285714285,false,28
healthy_DMSO,failing-TGFRi,D10,0.9216926506971513,0.26785714285714285,false,28
healthy_DMSO,healthy-TGFRi,E10,0.8076381337924384,0.39285714285714285,false,28
healthy_DMSO,healthy-TGFRi,C04,0.7823919767939553,0.125,false,28
healthy_DMSO,healthy-TGFRi,C10,0.7614569717912945,0.19642857142857142,false,28
healthy_DMSO,healthy-drug_x,C06,0.9027626012326987,0.30357142857142855,false,28
healthy_DMSO,healthy-drug_x,C03,0.918114623162383,0.375,false,28
healthy_DMSO,failing-TGFRi,B10,0.8626707115062751,0.23214285714285715,false,28
healthy_DMSO,failing-drug_x,B06,0.9435980563303006,0.35714285714285715,false,28
healthy_DMSO,failing-TGFRi,D07,1.0759368586534235,0.4107142857142857,false,28
healthy_DMSO,failing-TGFRi,B04,0.8916149835755803,0.03571428571428571,false,28
healthy_DMSO,failing-TGFRi,B07,0.9380280023140916,0.2857142857142857,false,28
healthy_DMSO,failing-TGFRi,D07,1.0766265151705157,0.34545454545454546,false,29
healthy_DMSO,failing-drug_x,B06,0.9467682052815549,0.43636363636363634,false,29
healthy_DMSO,failing-drug_x,D03,0.9568572228386925,0.4909090909090909,false,29
healthy_DMSO,healthy-TGFRi,C07,0.7677675426660877,0.05454545454545454,false,29
healthy_DMSO,healthy-TGFRi,E07,0.8744265150744889,0.0,false,29
healthy_DMSO,failing-drug_x,B09,0.9724745874766689,0.4,false,29
healthy_DMSO,failing-TGFRi,B10,0.8641281581359127,0.21818181818181817,false,29
healthy_DMSO,failing-drug_x,D09,0.9936150098988784,0.6181818181818182,false,29
healthy_DMSO,healthy-drug_x,E09,1.14735194289402,0.38181818181818183,false,29
healthy_DMSO,failing-TGFRi,B07,0.939786964955102,0.23636363636363636,false,29
healthy_DMSO,healthy-TGFRi,C10,0.7630490710674961,0.16363636363636364,false,29
healthy_DMSO,healthy-drug_x,C03,0.921885529377046,0.2,false,29
healthy_DMSO,failing-TGFRi,B04,0.8927909099672926,0.09090909090909091,false,29
healthy_DMSO,healthy-drug_x,E03,1.0645691967831883,0.509090909090909,false,29
healthy_DMSO,failing-drug_x,B03,0.9381679666771472,0.509090909090909,false,29
healthy_DMSO,failing-TGFRi,D10,0.9227429550278762,0.23636363636363636,false,29
healthy_DMSO,healthy-TGFRi,C04,0.7836838089989551,0.07272727272727272,false,29
healthy_DMSO,,,1.0,0.0,true,29
healthy_DMSO,healthy-drug_x,C09,0.9254307475807979,0.32727272727272727,false,29
healthy_DMSO,healthy-TGFRi,E04,0.9190411806132803,0.0,false,29
healthy_DMSO,failing-drug_x,D06,0.9616640575149251,0.4909090909090909,false,29
healthy_DMSO,healthy-drug_x,E06,1.0735896368255922,0.5272727272727272,false,29
healthy_DMSO,healthy-TGFRi,E10,0.8096718384414084,0.38181818181818183,false,29
healthy_DMSO,failing-TGFRi,D04,0.9422014156784889,0.3090909090909091,false,29
healthy_DMSO,healthy-drug_x,C06,0.9059038969926335,0.21818181818181817,false,29
healthy_DMSO,healthy-TGFRi,E10,0.8210071364373399,0.4074074074074074,false,30
healthy_DMSO,failing-TGFRi,B04,0.9038247764452333,0.09259259259259259,false,30
healthy_DMSO,failing-drug_x,D06,0.9748401894210545,0.5,false,30
healthy_DMSO,healthy-TGFRi,C10,0.7742263186380378,0.18518518518518517,false,30
healthy_DMSO,failing-TGFRi,B07,0.9524209837062243,0.2222222222222222,false,30
healthy_DMSO,healthy-drug_x,C03,0.9348088850425116,0.3333333333333333,false,30
healthy_DMSO,healthy-drug_x,C06,0.9177746472637954,0.2962962962962963,false,30
healthy_DMSO,failing-drug_x,B03,0.950660931529867,0.42592592592592593,false,30
healthy_DMSO,failing-drug_x,B09,0.9852984184528336,0.42592592592592593,false,30
healthy_DMSO,failing-TGFRi,B10,0.8770637148879309,0.18518518518518517,false,30
healthy_DMSO,failing-TGFRi,D07,1.0898310778309435,0.4074074074074074,false,30
healthy_DMSO,healthy-TGFRi,C07,0.7803822850700426,0.1111111111111111,false,30
healthy_DMSO,healthy-TGFRi,C04,0.7962327762654334,0.18518518518518517,false,30
healthy_DMSO,healthy-TGFRi,E04,0.9337340987180681,0.0,false,30
healthy_DMSO,healthy-drug_x,E06,1.0889455554534888,0.5555555555555556,false,30
healthy_DMSO,failing-TGFRi,D04,0.9534704402914148,0.3333333333333333,false,30
healthy_DMSO,failing-drug_x,B06,0.9591760348559442,0.42592592592592593,false,30
healthy_DMSO,,,0.9999999999999999,0.0,true,30
healthy_DMSO,failing-drug_x,D09,1.0069399318316243,0.6296296296296297,false,30
healthy_DMSO,healthy-drug_x,C09,0.9372733584221243,0.3333333333333333,false,30
healthy_DMSO,healthy-TGFRi,E07,0.8869598361819198,0.0,false,30
healthy_DMSO,healthy-drug_x,E03,1.078595273483509,0.5925925925925926,false,30
healthy_DMSO,failing-TGFRi,D10,0.9341829394486835,0.3148148148148148,false,30
healthy_DMSO,failing-drug_x,D03,0.9688856453066236,0.5,false,30
healthy_DMSO,healthy-drug_x,E09,1.1622994055176248,0.3888888888888889,false,30
healthy_DMSO,failing-TGFRi,B10,0.8670785099162515,0.30303030303030304,false,31
healthy_DMSO,failing-drug_x,B06,0.9467853488979396,0.4696969696969697,false,31
healthy_DMSO,failing-TGFRi,D04,0.9469052167252878,0.3939393939393939,false,31
healthy_DMSO,healthy-drug_x,E06,1.079367077072889,0.5151515151515151,false,31
healthy_DMSO,healthy-drug_x,E09,1.154727114671115,0.4090909090909091,false,31
healthy_DMSO,healthy-TGFRi,E07,0.8787996888003867,0.0,false,31
healthy_DMSO,healthy-TGFRi,C10,0.7631432657472439,0.19696969696969696,false,31
healthy_DMSO,failing-drug_x,D06,0.9641294688022161,0.48484848484848486,false,31
healthy_DMSO,failing-drug_x,B03,0.9400384752745281,0.48484848484848486,false,31
healthy_DMSO,failing-TGFRi,B07,0.943265639427396,0.24242424242424243,false,31
healthy_DMSO,failing-drug_x,D09,0.9965166853472626,0.6060606060606061,false,31
healthy_DMSO,healthy-drug_x,E03,1.0687188082061085,0.5757575757575758,false,31
healthy_DMSO,failing-TGFRi,B04,0.8946190731911884,0.030303030303030304,false,31
healthy_DMSO,failing-drug_x,D03,0.9595087378209057,0.5,false,31
healthy_DMSO,healthy-drug_x,C09,0.9285006485406335,0.3484848484848485,false,31
healthy_DMSO,failing-drug_x,B09,0.9738583781557687,0.4393939393939394,false,31
healthy_DMSO,healthy-TGFRi,C07,0.766677017087046,0.21212121212121213,false,31
healthy_DMSO,healthy-drug_x,C06,0.9082445732763296,0.3181818181818182,false,31
healthy_DMSO,failing-TGFRi,D07,1.0837341430117444,0.45454545454545453,false,31
healthy_DMSO,healthy-TGFRi,E10,0.8107817219781517,0.3787878787878788,false,31
healthy_DMSO,healthy-TGFRi,C04,0.7824176516673389,0.15151515151515152,false,31
healthy_DMSO,healthy-drug_x,C03,0.924742296877204,0.3484848484848485,false,31
healthy_DMSO,,,0.9999999999999999,0.0,true,31
healthy_DMSO,healthy-TGFRi,E04,0.9231532006973793,0.0,false,31
healthy_DMSO,failing-TGFRi,D10,0.9261983822935052,0.2878787878787879,false,31
healthy_DMSO,failing-TGFRi,B07,0.950021992444396,0.29310344827586204,false,32
healthy_DMSO,failing-drug_x,B09,0.9833467425907119,0.3448275862068966,false,32
healthy_DMSO,failing-TGFRi,B04,0.9015796144261385,0.05172413793103448,false,32
healthy_DMSO,healthy-drug_x,C09,0.9356085831047689,0.3275862068965517,false,32
healthy_DMSO,failing-TGFRi,D04,0.9525288036413326,0.39655172413793105,false,32
healthy_DMSO,healthy-TGFRi,C04,0.7923481916461302,0.08620689655172414,false,32
healthy_DMSO,healthy-drug_x,E09,1.1606888517018317,0.3103448275862069,false,32
healthy_DMSO,healthy-TGFRi,C07,0.7766066836624981,0.1206896551724138,false,32
healthy_DMSO,failing-TGFRi,D07,1.0890234922380928,0.41379310344827586,false,32
healthy_DMSO,healthy-drug_x,E03,1.076318132318339,0.5,false,32
healthy_DMSO,failing-drug_x,D03,0.9682971828233661,0.46551724137931033,false,32
healthy_DMSO,failing-TGFRi,D10,0.9318788982626345,0.25862068965517243,false,32
healthy_DMSO,healthy-TGFRi,E04,0.9302753281774042,0.0,false,32
healthy_DMSO,failing-drug_x,B03,0.948495178558176,0.4482758620689655,false,32
healthy_DMSO,healthy-drug_x,E06,1.0863166909868793,0.5172413793103449,false,32
healthy_DMSO,failing-TGFRi,B10,0.8738405168457838,0.22413793103448276,false,32
healthy_DMSO,healthy-TGFRi,E10,0.817149340078171,0.41379310344827586,false,32
healthy_DMSO,failing-drug_x,D06,0.9725095917347428,0.4827586206896552,false,32
healthy_DMSO,failing-drug_x,B06,0.9567838280439286,0.3793103448275862,false,32
healthy_DMSO,healthy-drug_x,C06,0.9152034139894155,0.25862068965517243,false,32
healthy_DMSO,healthy-TGFRi,C10,0.7705049146108771,0.08620689655172414,false,32
healthy_DMSO,healthy-TGFRi,E07,0.8843694355986922,0.0,false,32
healthy_DMSO,healthy-drug_x,C03,0.9318478338543271,0.25862068965517243,false,32
healthy_DMSO,failing-drug_x,D09,1.0052906701663369,0.5862068965517241,false,32
healthy_DMSO,,,1.0,0.0,true,32
healthy_DMSO,healthy-drug_x,C06,0.9158663371271614,0.33962264150943394,false,33
healthy_DMSO,failing-drug_x,B03,0.9489038664203068,0.4716981132075472,false,33
healthy_DMSO,failing-TGFRi,B07,0.9510847306716121,0.22641509433962265,false,33
healthy_DMSO,failing-TGFRi,D04,0.9534838440691763,0.3584905660377358,false,33
healthy_DMSO,,,1.0,0.0,true,33
healthy_DMSO,failing-TGFRi,B04,0.9031405359860714,0.0,false,33
healthy_DMSO,healthy-TGFRi,E04,0.9319725413482358,0.0,false,33
healthy_DMSO,healthy-TGFRi,E10,0.8187300618431476,0.4339622641509434,false,33
healthy_DMSO,failing-TGFRi,D07,1.0891899770486388,0.4339622641509434,false,33
healthy_DMSO,failing-drug_x,D03,0.9673725457879673,0.4716981132075472,false,33
healthy_DMSO,healthy-TGFRi,C04,0.7946448476055078,0.11320754716981132,false,33
healthy_DMSO,healthy-drug_x,C03,0.9317412756009045,0.3584905660377358,false,33
healthy_DMSO,healthy-TGFRi,C07,0.7787593746301443,0.1320754716981132,false,33
healthy_DMSO,healthy-drug_x,E06,1.0853936946761529,0.5094339622641509,false,33
healthy_DMSO,failing-TGFRi,B10,0.875750944972835,0.20754716981132076,false,33
healthy_DMSO,failing-drug_x,D06,0.9715128700008131,0.5094339622641509,false,33
healthy_DMSO,failing-drug_x,B09,0.9835694354366481,0.3584905660377358,false,33
healthy_DMSO,failing-drug_x,B06,0.9565636763020365,0.37735849056603776,false,33
healthy_DMSO,healthy-drug_x,C09,0.9352980861378639,0.33962264150943394,false,33
healthy_DMSO,healthy-drug_x,E03,1.0744308552213337,0.6037735849056604,false,33
healthy_DMSO,healthy-drug_x,E09,1.1581774899514112,0.33962264150943394,false,33
healthy_DMSO,failing-TGFRi,D10,0.9334649944320512,0.3018867924528302,false,33
healthy_DMSO,failing-drug_x,D09,1.0041677513029177,0.6037735849056604,false,33
healthy_DMSO,healthy-TGFRi,E07,0.8861552954612606,0.0,false,33
healthy_DMSO,healthy-TGFRi,C10,0.7722937433040852,0.1320754716981132,false,33
healthy_DMSO,healthy-TGFRi,C10,0.7716715570515124,0.22641509433962265,false,34
healthy_DMSO,healthy-drug_x,C06,0.915261920789527,0.3018867924528302,false,34
healthy_DMSO,healthy-TGFRi,C04,0.7935175432918438,0.11320754716981132,false,34
healthy_DMSO,healthy-drug_x,C09,0.93493909163751,0.32075471698113206,false,34
healthy_DMSO,healthy-drug_x,E06,1.0837565619334302,0.5660377358490566,false,34
healthy_DMSO,healthy-TGFRi,E10,0.8181066094626495,0.39622641509433965,false,34
healthy_DMSO,healthy-TGFRi,E04,0.9297835768188562,0.0,false,34
healthy_DMSO,failing-TGFRi,D07,1.0889039861954746,0.4339622641509434,false,34
healthy_DMSO,failing-TGFRi,D04,0.9529837902698053,0.37735849056603776,false,34
healthy_DMSO,failing-drug_x,D03,0.9660881652135461,0.5849056603773585,false,34
healthy_DMSO,failing-drug_x,B03,0.948000021738404,0.49056603773584906,false,34
healthy_DMSO,failing-TGFRi,B07,0.9503928416580681,0.2830188679245283,false,34
healthy_DMSO,healthy-drug_x,C03,0.9317106503976699,0.33962264150943394,false,34
healthy_DMSO,failing-drug_x,B09,0.9819709676912978,0.4339622641509434,false,34
healthy_DMSO,failing-drug_x,B06,0.9553875563312048,0.4716981132075472,false,34
healthy_DMSO,,,0.9999999999999999,0.0,true,34
healthy_DMSO,failing-drug_x,D09,1.0025735983576027,0.6415094339622641,false,34
healthy_DMSO,failing-TGFRi,B04,0.9015469626626768,0.07547169811320754,false,34
healthy_DMSO,failing-TGFRi,D10,0.932832213571781,0.3018867924528302,false,34
healthy_DMSO,healthy-TGFRi,E07,0.8839888351060069,0.0,false,34
healthy_DMSO,healthy-drug_x,E09,1.1561271573550058,0.39622641509433965,false,34
healthy_DMSO,healthy-TGFRi,C07,0.7779629645200439,0.20754716981132076,false,34
healthy_DMSO,failing-drug_x,D06,0.9704018237417884,0.5094339622641509,false,34
healthy_DMSO,failing-TGFRi,B10,0.874342212110996,0.3018867924528302,false,34
healthy_DMSO,healthy-drug_x,E03,1.0740969786277172,0.6037735849056604,false,34
healthy_DMSO,healthy-TGFRi,E04,0.9348635730262261,0.0,false,35
healthy_DMSO,healthy-drug_x,C09,0.9379745264817386,0.32075471698113206,false,35
healthy_DMSO,failing-drug_x,B09,0.9859584502135457,0.33962264150943394,false,35
healthy_DMSO,healthy-drug_x,C03,0.934628189299118,0.32075471698113206,false,35
healthy_DMSO,failing-drug_x,B03,0.951384789156104,0.4528301886792453,false,35
healthy_DMSO,,,1.0,0.0,true,35
healthy_DMSO,failing-drug_x,B06,0.9585189387939319,0.3584905660377358,false,35
healthy_DMSO,failing-TGFRi,B04,0.9049389185224687,0.05660377358490566,false,35
healthy_DMSO,healthy-drug_x,E03,1.076196517463523,0.5283018867924528,false,35
healthy_DMSO,healthy-drug_x,E06,1.0866399362945218,0.5660377358490566,false,35
healthy_DMSO,failing-TGFRi,D04,0.9560770596082303,0.33962264150943394,false,35
healthy_DMSO,failing-TGFRi,D10,0.9361091529544877,0.2641509433962264,false,35
healthy_DMSO,failing-TGFRi,B07,0.9535972931722827,0.22641509433962265,false,35
healthy_DMSO,healthy-TGFRi,E10,0.8211027229824427,0.39622641509433965,false,35
healthy_DMSO,healthy-TGFRi,C10,0.7746287334326003,0.16981132075471697,false,35
healthy_DMSO,failing-drug_x,D09,1.005124832552265,0.5660377358490566,false,35
healthy_DMSO,failing-TGFRi,B10,0.8780648702846661,0.22641509433962265,false,35
healthy_DMSO,healthy-TGFRi,E07,0.887599943925747,0.0,false,35
healthy_DMSO,healthy-TGFRi,C04,0.7967305887491885,0.1509433962264151,false,35
healthy_DMSO,healthy-drug_x,E09,1.1597510302910694,0.3584905660377358,false,35
healthy_DMSO,failing-drug_x,D06,0.9729873700716979,0.49056603773584906,false,35
healthy_DMSO,healthy-drug_x,C06,0.9187090011933186,0.2830188679245283,false,35
healthy_DMSO,healthy-TGFRi,C07,0.7815634002417966,0.1320754716981132,false,35
healthy_DMSO,failing-TGFRi,D07,1.0923523914019628,0.3584905660377358,false,35
healthy_DMSO,failing-drug_x,D03,0.9690758061833218,0.4528301886792453,false,35
healthy_DMSO,failing-TGFRi,B04,0.8881904007821363,0.12727272727272726,false,36
healthy_DMSO,failing-drug_x,B09,0.9644335137381403,0.43636363636363634,false,36
healthy_DMSO,failing-TGFRi,D04,0.9382785085058755,0.4,false,36
healthy_DMSO,failing-drug_x,D06,0.9534167271503974,0.5272727272727272,false,36
healthy_DMSO,failing-drug_x,D09,0.9856400659788538,0.6,false,36
healthy_DMSO,failing-drug_x,B06,0.939660216453603,0.41818181818181815,false,36
healthy_DMSO,healthy-TGFRi,C04,0.7814405529950494,0.18181818181818182,false,36
healthy_DMSO,healthy-drug_x,C09,0.919491997717914,0.4,false,36
healthy_DMSO,healthy-drug_x,E03,1.0558292577974997,0.6181818181818182,false,36
healthy_DMSO,healthy-TGFRi,C10,0.7599787976699005,0.21818181818181817,false,36
healthy_DMSO,,,1.0,0.0,true,36
healthy_DMSO,healthy-TGFRi,E04,0.9154678273870029,0.0,false,36
healthy_DMSO,healthy-TGFRi,E07,0.86986447271761,0.0,false,36
healthy_DMSO,failing-TGFRi,D07,1.0710720430588374,0.41818181818181815,false,36
healthy_DMSO,healthy-drug_x,C06,0.9004324999206307,0.32727272727272727,false,36
healthy_DMSO,failing-TGFRi,D10,0.9188071243801712,0.36363636363636365,false,36
healthy_DMSO,failing-TGFRi,B10,0.8612363857328362,0.36363636363636365,false,36
healthy_DMSO,failing-TGFRi,B07,0.9350643901439016,0.3090909090909091,false,36
healthy_DMSO,healthy-drug_x,E06,1.0665485945601343,0.6545454545454545,false,36
healthy_DMSO,healthy-TGFRi,E10,0.8061938175446418,0.45454545454545453,false,36
healthy_DMSO,healthy-TGFRi,C07,0.7657091891234139,0.23636363636363636,false,36
healthy_DMSO,healthy-drug_x,C03,0.916610597503907,0.38181818181818183,false,36
healthy_DMSO,failing-drug_x,D03,0.9500293715885711,0.5636363636363636,false,36
healthy_DMSO,healthy-drug_x,E09,1.137646983307926,0.45454545454545453,false,36
healthy_DMSO,failing-drug_x,B03,0.9317390094166457,0.5454545454545454,false,36
healthy_DMSO,failing-drug_x,B09,0.9694629810210493,0.3584905660377358,false,37
healthy_DMSO,healthy-drug_x,C09,0.9235073320123232,0.37735849056603776,false,37
healthy_DMSO,healthy-TGFRi,E07,0.8750750918621326,0.0,false,37
healthy_DMSO,failing-TGFRi,D10,0.9223314103148595,0.2830188679245283,false,37
healthy_DMSO,healthy-drug_x,C06,0.9049020365310222,0.24528301886792453,false,37
healthy_DMSO,healthy-TGFRi,C04,0.7850295115766845,0.1509433962264151,false,37
